Claim_ID,Customer_ID,Policy_Number,Age,Gender,Region,Policy_Type,Premium_Amount,Coverage_Amount,Claim_Amount,Claim_Type,Credit_Score
CLM007281,CUST003275,POL0331964,68,Male,North,Health,1521.18,9082.29,36293.77,Theft,540
CLM007284,CUST005537,POL0828904,39,Male,East,Health,3726.93,8186.92,16625.98,Accident,757
CLM007288,CUST016267,POL0765716,78,Male,East,Life,1366.68,83903.73,46425.3,Accident,715
CLM007290,CUST018738,POL0422879,41,Male,South,Life,4556.01,34407.93,34408.02,Theft,811
CLM007291,CUST011249,POL0427038,46,Female,South,Auto,3032.51,92037.56,39890.81,Accident,836
CLM007292,CUST004570,POL0013293,25,Female,East,Health,3623.33,39108.49,34881.84,Theft,407
CLM007293,CUST011261,POL0749231,29,Female,East,Auto,1507.98,42833.56,19803.42,Property,617
CLM007298,CUST015303,POL0781504,54,Female,East,Life,1995.43,96820.11,38863.72,Accident,550
CLM007301,CUST002680,POL0368636,21,Male,West,Health,4224.38,30656.72,8934.74,Theft,675
CLM007302,CUST008168,POL0800379,35,Female,West,Auto,1298.75,86412.98,22346.34,Property,490
CLM007309,CUST009750,POL0823064,23,Male,North,Home,4584.96,78635.15,20856.0,Medical,424
CLM007315,CUST008932,POL0241885,68,Female,West,Health,4933.68,65042.43,1670.89,Theft,515
CLM007317,CUST001044,POL0787866,76,Male,East,Auto,1485.83,83232.14,30332.39,Medical,506
CLM007321,CUST002691,POL0459509,73,Male,South,Health,2888.81,35864.13,28916.1,Medical,340
CLM007322,CUST015556,POL0043086,51,Female,North,Life,1333.33,24491.65,28508.15,Property,697
CLM007324,CUST019481,POL0862545,36,Female,North,Health,4303.46,20842.76,15733.61,Medical,655
CLM007329,CUST002620,POL0851954,36,Female,North,Health,2052.9,5997.19,30302.28,Accident,362
CLM007333,CUST007795,POL0236012,45,Female,South,Life,497.57,14737.1,4031.08,Accident,649
CLM007339,CUST019462,POL0895530,59,Male,West,Life,3840.13,98446.67,18155.13,Medical,436
CLM007351,CUST004823,POL0049262,62,Male,South,Health,3507.06,36733.22,2911.17,Property,619
CLM007356,CUST001847,POL0093477,24,Male,East,Home,4780.49,25862.36,26928.45,Theft,784
CLM007361,CUST000127,POL0370342,68,Male,East,Life,1399.54,54380.29,12319.0,Accident,828
CLM007362,CUST015513,POL0155791,58,Male,East,Auto,3832.92,77495.87,38623.76,Property,640
CLM007365,CUST008097,POL0602576,77,Male,South,Home,1527.32,50675.12,44182.73,Medical,690
CLM007372,CUST008930,POL0604803,30,Male,South,Auto,2617.19,42887.85,8014.51,Accident,677
CLM007373,CUST005979,POL0078631,32,Female,North,Home,1949.52,15782.76,24842.08,Property,732
CLM007374,CUST004460,POL0024469,61,Male,East,Life,226.46,53677.37,47791.81,Accident,628
CLM007377,CUST013712,POL0648137,52,Male,East,Home,2765.29,59198.22,5619.11,Medical,675
CLM007386,CUST006948,POL0639395,29,Male,West,Auto,2063.81,90214.09,22233.25,Accident,314
CLM007389,CUST013393,POL0197919,43,Female,West,Health,4337.25,81116.48,18805.78,Theft,402
CLM007390,CUST015741,POL0040020,29,Female,West,Life,2821.76,14957.9,46457.8,Property,376
CLM007395,CUST014306,POL0873836,66,Female,South,Home,659.45,69296.18,13470.41,Property,319
CLM007398,CUST005985,POL0535909,51,Male,South,Life,2573.08,73053.68,29668.42,Accident,769
CLM007401,CUST010454,POL0475747,23,Female,West,Auto,504.74,22566.03,5544.49,Theft,734
CLM007402,CUST004328,POL0633399,45,Male,East,Health,2261.21,36872.31,32030.15,Property,704
CLM007407,CUST016751,POL0624469,31,Male,South,Home,4424.89,53899.39,37770.05,Medical,844
CLM007408,CUST009153,POL0454921,75,Male,West,Home,3953.61,53861.7,30160.29,Medical,568
CLM007410,CUST019201,POL0161649,69,Male,East,Life,2469.41,20600.72,26865.83,Accident,412
CLM007412,CUST010086,POL0065160,46,Male,East,Health,3525.82,35751.83,28202.26,Property,583
CLM007416,CUST004647,POL0833832,61,Male,North,Health,658.99,98921.2,5912.22,Accident,621
CLM007422,CUST015750,POL0410492,56,Male,South,Auto,1877.4,34985.29,31812.04,Accident,351
CLM007424,CUST015632,POL0895172,67,Male,East,Auto,290.3,21180.88,37037.12,Theft,696
CLM007430,CUST005236,POL0753815,67,Male,South,Health,1373.52,36008.86,38449.64,Accident,647
CLM007433,CUST007968,POL0445890,42,Male,North,Life,1042.99,74322.31,8461.19,Accident,301
CLM007435,CUST011536,POL0736180,36,Female,West,Home,2263.83,24182.1,11605.71,Accident,831
CLM007440,CUST002064,POL0178045,44,Female,South,Auto,3320.53,56706.13,8022.35,Accident,364
CLM007449,CUST019029,POL0765842,27,Female,West,Health,2922.03,29256.34,23449.43,Property,548
CLM007455,CUST011477,POL0615892,73,Male,North,Auto,4425.0,29590.02,3831.42,Medical,716
CLM007482,CUST007723,POL0387132,42,Male,South,Life,4253.57,9603.21,20340.79,Medical,748
CLM007488,CUST015049,POL0070060,78,Female,South,Health,526.13,97382.44,19248.22,Accident,845
CLM007496,CUST002295,POL0408107,66,Female,South,Auto,4946.03,93346.6,25734.25,Property,791
CLM007500,CUST019671,POL0357273,30,Male,East,Auto,1820.47,60903.19,42321.71,Accident,810
CLM007509,CUST006841,POL0420932,35,Male,East,Health,2619.34,36431.65,35195.43,Accident,620
CLM007510,CUST010028,POL0872290,44,Male,West,Home,2036.09,69173.36,47054.45,Property,436
CLM007514,CUST002064,POL0205005,47,Female,South,Life,4356.85,25964.92,4846.81,Property,753
CLM007517,CUST005317,POL0828421,59,Male,East,Life,4062.98,91928.48,23483.13,Theft,798
CLM007522,CUST009637,POL0552718,20,Male,South,Life,2963.53,18191.23,8157.57,Property,469
CLM007523,CUST018638,POL0723553,30,Female,East,Auto,1213.6,92640.65,35909.71,Medical,483
CLM007524,CUST011784,POL0055968,79,Male,South,Auto,692.33,15669.71,47856.71,Accident,769
CLM007535,CUST015116,POL0501312,63,Male,South,Life,3239.98,98589.59,7791.33,Property,345
CLM007536,CUST009724,POL0614878,45,Female,South,Life,3972.97,39260.96,20082.13,Accident,511
CLM007542,CUST008365,POL0298278,66,Male,South,Life,2281.73,48741.13,32742.77,Property,353
CLM007549,CUST018693,POL0493776,79,Male,South,Home,4643.94,77931.27,13087.81,Theft,812
CLM007567,CUST006477,POL0231757,66,Male,South,Health,938.13,75938.4,34145.38,Medical,803
CLM007569,CUST017302,POL0789408,70,Male,West,Health,2572.08,69117.76,49745.03,Medical,695
CLM007590,CUST002826,POL0592991,21,Female,North,Health,1239.98,51137.59,20283.48,Property,310
CLM007595,CUST011448,POL0584687,67,Male,North,Home,992.15,66051.88,4137.59,Medical,383
CLM007596,CUST003726,POL0454743,39,Female,North,Health,686.39,82202.53,12618.78,Theft,624
CLM007597,CUST003255,POL0513804,21,Male,East,Home,2502.48,37053.52,9965.93,Accident,460
CLM007598,CUST006502,POL0032055,40,Male,East,Auto,1134.74,42396.25,35545.18,Property,803
CLM007599,CUST014710,POL0074990,50,Male,West,Auto,2601.26,79980.8,20372.57,Medical,529
CLM007601,CUST019069,POL0544748,53,Female,West,Life,4498.23,21408.45,38057.71,Property,600
CLM007612,CUST017522,POL0876178,28,Male,North,Home,1685.73,46499.2,7893.97,Property,574
CLM007618,CUST012233,POL0277860,22,Male,West,Home,1796.57,25404.37,17628.7,Property,388
CLM007623,CUST015910,POL0518088,38,Female,West,Health,3229.17,85961.91,9662.32,Medical,443
CLM007624,CUST013078,POL0676296,62,Male,North,Health,2314.05,33685.83,9520.71,Medical,783
CLM007626,CUST012020,POL0654495,46,Male,North,Home,4506.15,90868.43,10617.74,Property,813
CLM007636,CUST001598,POL0053462,59,Male,East,Life,3211.75,51212.42,19066.64,Property,364
CLM007647,CUST002906,POL0570522,53,Male,West,Life,2895.12,67326.77,12831.74,Property,540
CLM007652,CUST013202,POL0884191,31,Female,West,Auto,3655.05,32335.08,11681.91,Property,317
CLM007653,CUST014582,POL0216600,60,Male,North,Health,2460.98,32684.73,4152.26,Accident,636
CLM007656,CUST011793,POL0545493,57,Male,South,Auto,4267.69,34618.57,36003.92,Medical,702
CLM007659,CUST009966,POL0306417,43,Female,East,Auto,690.24,77378.97,26927.77,Property,808
CLM007661,CUST015671,POL0891692,18,Male,South,Auto,1519.42,62686.27,47411.44,Medical,609
CLM007663,CUST018938,POL0514165,73,Male,West,Home,913.28,8729.29,30057.81,Property,344
CLM007667,CUST016841,POL0193929,77,Female,East,Auto,1908.24,77751.67,46393.74,Theft,777
CLM007670,CUST007824,POL0440534,30,Female,North,Life,4901.93,42393.42,46376.64,Accident,501
CLM007671,CUST006581,POL0812775,57,Male,East,Home,3856.15,85818.57,20599.61,Property,670
CLM007674,CUST019169,POL0846922,48,Male,North,Life,2594.23,78342.43,28955.9,Property,817
CLM007681,CUST017493,POL0274780,18,Male,North,Life,4960.0,86090.14,33861.95,Theft,799
CLM007686,CUST017107,POL0199082,50,Male,East,Health,2534.33,42965.9,4664.12,Medical,830
CLM007689,CUST010660,POL0749491,28,Male,South,Home,611.73,43218.35,33969.52,Medical,389
CLM007694,CUST009240,POL0689662,54,Female,West,Life,764.44,64480.32,14881.08,Theft,361
CLM007702,CUST003006,POL0329797,37,Female,West,Auto,202.68,55810.38,8118.79,Theft,596
CLM007711,CUST012372,POL0840643,19,Female,North,Life,386.93,98654.98,1298.67,Theft,618
CLM007716,CUST018961,POL0661325,29,Female,South,Life,3379.43,36519.45,32258.1,Property,573
CLM007717,CUST003147,POL0810737,45,Female,North,Health,4601.36,5210.26,44395.88,Theft,333
CLM007726,CUST018910,POL0744594,26,Male,North,Home,2157.97,66883.48,9289.4,Theft,333
CLM007730,CUST009223,POL0310995,72,Female,West,Life,3188.67,79836.14,19291.07,Property,766
CLM007737,CUST000085,POL0296858,20,Male,North,Health,2798.79,14437.47,3127.39,Property,500
CLM007738,CUST011277,POL0258155,25,Female,North,Life,3396.47,28177.23,47198.08,Medical,593
CLM007741,CUST017967,POL0153470,75,Male,East,Health,993.3,61836.25,7067.49,Accident,705
CLM007750,CUST011841,POL0352900,39,Female,South,Health,4220.47,98584.51,10136.81,Theft,495
CLM007763,CUST010556,POL0411034,46,Female,North,Home,2446.56,63803.44,9864.07,Medical,394
CLM007771,CUST001306,POL0211925,77,Female,South,Auto,1490.61,39900.49,31811.54,Accident,545
CLM007773,CUST017217,POL0152322,48,Female,West,Auto,1899.52,59152.62,3700.45,Theft,674
CLM007774,CUST015343,POL0895689,43,Female,North,Life,4498.09,93178.75,8658.9,Theft,563
CLM007778,CUST014465,POL0645167,18,Male,South,Auto,1314.64,77093.12,26938.92,Accident,675
CLM007781,CUST014015,POL0837833,63,Female,East,Auto,516.93,26937.32,35678.71,Medical,724
CLM007791,CUST011841,POL0579756,77,Female,North,Home,3137.72,95216.44,31427.96,Medical,529
CLM007795,CUST012426,POL0293412,65,Female,East,Health,4118.3,59556.69,15554.14,Accident,365
CLM007800,CUST004376,POL0687015,64,Male,South,Home,1182.09,20667.84,17094.69,Accident,530
CLM007808,CUST002770,POL0412622,25,Female,North,Home,3223.84,11215.52,49173.19,Property,601
CLM007811,CUST001430,POL0335953,31,Male,North,Health,1288.62,23491.55,19771.63,Accident,832
CLM007814,CUST014795,POL0479983,39,Female,East,Health,2618.37,66745.27,26266.12,Medical,794
CLM007821,CUST009616,POL0387865,27,Male,South,Health,1606.46,31688.11,18060.39,Property,559
CLM007822,CUST018168,POL0150035,79,Male,West,Health,2656.84,45608.68,46439.36,Accident,524
CLM007829,CUST012804,POL0427145,39,Male,East,Life,2473.59,84026.47,5974.02,Property,746
CLM007840,CUST015703,POL0342999,30,Male,North,Life,2511.15,51301.92,47344.0,Medical,844
CLM007841,CUST009768,POL0749274,44,Female,West,Health,3215.66,90489.89,26038.21,Theft,504
CLM007849,CUST012655,POL0323241,60,Male,East,Auto,2562.48,53136.83,37317.31,Property,497
CLM007857,CUST018239,POL0798289,21,Male,North,Health,3569.63,47880.62,10790.29,Accident,842
CLM007869,CUST017786,POL0063275,23,Female,North,Health,3979.68,20835.5,31464.86,Theft,417
CLM007874,CUST001149,POL0419445,69,Female,South,Home,555.48,62706.44,10473.87,Theft,541
CLM007876,CUST009288,POL0158676,76,Male,East,Auto,1121.23,70945.52,26490.06,Accident,337
CLM007879,CUST001481,POL0486657,34,Male,East,Life,1700.96,85577.15,14141.0,Theft,365
CLM007880,CUST008218,POL0362609,22,Male,North,Health,2567.82,90701.31,12249.94,Property,653
CLM007883,CUST014680,POL0651337,77,Male,North,Health,3280.59,79997.22,46924.4,Property,720
CLM007884,CUST007824,POL0199017,64,Female,West,Health,3521.23,20732.13,22140.25,Theft,446
CLM007888,CUST001430,POL0854466,65,Female,West,Home,4332.3,81457.49,30747.64,Theft,440
CLM007893,CUST017901,POL0095803,29,Male,North,Home,2511.18,92909.91,45542.32,Medical,515
CLM007895,CUST013612,POL0526990,24,Male,East,Home,2642.69,13670.63,29254.9,Medical,568
CLM007906,CUST014175,POL0878268,60,Male,North,Auto,4355.64,72486.0,2502.81,Accident,488
CLM007908,CUST011646,POL0529146,26,Male,North,Health,1573.49,35842.44,33152.88,Property,540
CLM007914,CUST003601,POL0871520,69,Male,North,Life,4759.0,49834.7,8971.73,Medical,420
CLM007915,CUST012492,POL0505334,42,Male,South,Life,1733.14,55970.25,3071.19,Medical,499
CLM007919,CUST005602,POL0436848,30,Female,South,Health,4470.18,61155.17,14026.13,Medical,310
CLM007925,CUST001172,POL0610899,28,Male,South,Home,4338.18,99935.92,1582.3,Accident,543
CLM007932,CUST012642,POL0753736,30,Female,East,Auto,901.82,87715.85,20605.71,Property,701
CLM007933,CUST012700,POL0285921,74,Female,West,Home,1434.39,82293.41,35078.48,Theft,366
CLM007946,CUST008726,POL0168751,65,Female,East,Life,3769.54,52617.65,15458.0,Accident,844
CLM007950,CUST014204,POL0309779,61,Male,East,Life,1169.18,71018.51,18041.73,Theft,637
CLM007952,CUST013110,POL0882629,34,Female,West,Health,2715.37,68457.85,7866.14,Medical,398
CLM007955,CUST001311,POL0233965,39,Male,West,Auto,999.85,36185.75,14436.23,Property,751
CLM007956,CUST004600,POL0896930,67,Male,South,Auto,1902.38,16545.61,6288.32,Medical,650
CLM007958,CUST000969,POL0269413,37,Male,North,Life,3735.84,44222.75,40812.77,Accident,836
CLM007963,CUST003102,POL0660227,64,Male,South,Health,1248.3,85825.1,20795.32,Property,679
CLM007964,CUST016149,POL0408234,19,Female,North,Home,4384.27,97931.66,7582.08,Theft,556
CLM007980,CUST000655,POL0029375,24,Female,East,Home,1388.11,12904.49,20656.48,Theft,543
CLM007981,CUST003862,POL0116031,45,Female,East,Home,4922.37,94536.48,38634.04,Accident,751
CLM007983,CUST006439,POL0896313,31,Female,East,Health,4305.71,47508.96,34641.23,Theft,769
CLM007985,CUST018525,POL0392693,28,Male,West,Home,1294.1,42411.73,5750.47,Property,362
CLM007995,CUST009488,POL0504188,19,Male,South,Health,3298.42,21870.86,3688.35,Theft,840
CLM008007,CUST004174,POL0666473,42,Female,East,Home,2417.8,18085.99,43560.91,Property,579
CLM008013,CUST015645,POL0186477,64,Female,West,Home,1968.13,89330.4,47683.7,Property,748
CLM008023,CUST009083,POL0165375,25,Male,South,Auto,2592.9,21530.26,27258.35,Property,711
CLM008033,CUST008470,POL0573452,63,Male,South,Home,2389.89,29068.49,23665.54,Theft,348
CLM008039,CUST002835,POL0587140,22,Female,East,Life,4052.17,23728.62,28378.92,Medical,398
CLM008042,CUST005409,POL0747168,42,Female,East,Home,3456.83,68025.66,40261.97,Medical,625
CLM008048,CUST013733,POL0296745,39,Male,East,Health,1191.65,63997.03,33582.42,Theft,436
CLM008050,CUST015079,POL0021907,29,Male,East,Home,1190.21,82520.57,34011.73,Medical,507
CLM008052,CUST009508,POL0741006,52,Male,West,Home,3403.68,19564.88,35654.82,Medical,831
CLM008055,CUST009298,POL0014550,78,Female,East,Auto,1161.05,64596.74,27251.78,Theft,399
CLM008056,CUST015276,POL0629135,69,Female,West,Life,1559.25,95923.41,24665.0,Accident,609
CLM008068,CUST013219,POL0307971,45,Female,East,Life,711.61,75246.37,30352.67,Theft,488
CLM008073,CUST005772,POL0290975,36,Female,West,Home,3638.64,73926.66,30675.99,Accident,517
CLM008077,CUST016498,POL0391749,38,Female,West,Life,3010.11,31783.25,19431.34,Medical,396
CLM008079,CUST017670,POL0081091,26,Male,East,Home,2959.95,61948.97,4955.86,Accident,824
CLM008082,CUST007155,POL0834667,40,Female,East,Life,3708.62,9085.07,3176.66,Accident,341
CLM008083,CUST007007,POL0696282,27,Male,West,Home,4870.3,11339.21,7337.72,Medical,725
CLM008086,CUST009367,POL0074954,36,Female,West,Auto,2396.0,41221.8,24808.52,Property,489
CLM008090,CUST010655,POL0037317,29,Male,North,Life,3625.81,12001.01,3259.87,Medical,728
CLM008091,CUST013548,POL0557431,74,Female,South,Life,4709.65,91601.14,2396.77,Medical,759
CLM008092,CUST008928,POL0329786,21,Male,West,Life,3724.65,51271.57,12187.15,Property,651
CLM008100,CUST004291,POL0815367,19,Female,West,Home,4265.93,37476.21,20184.97,Medical,563
CLM008106,CUST015692,POL0245414,34,Female,East,Auto,3635.61,87345.82,3141.87,Medical,786
CLM008115,CUST018054,POL0028135,51,Female,South,Auto,2004.6,30946.61,11379.31,Accident,774
CLM008121,CUST009596,POL0866496,60,Female,North,Auto,2726.1,52288.79,34107.65,Accident,557
CLM008123,CUST018506,POL0523982,53,Male,East,Auto,1138.56,68498.42,33682.75,Medical,815
CLM008126,CUST009505,POL0673529,60,Male,East,Home,2312.35,80851.86,14093.87,Accident,721
CLM008130,CUST010480,POL0456287,68,Male,North,Life,4215.51,99300.2,14886.34,Property,594
CLM008133,CUST015310,POL0458542,45,Female,North,Home,4426.52,17815.56,29925.06,Medical,734
CLM008134,CUST016855,POL0169212,74,Male,West,Auto,3990.22,17003.26,8660.93,Accident,432
CLM008139,CUST016304,POL0505235,43,Female,East,Health,890.87,19733.22,37459.85,Theft,612
CLM008142,CUST015555,POL0882388,44,Male,East,Auto,4064.71,98523.27,48120.1,Medical,683
CLM008144,CUST012882,POL0265865,36,Male,East,Life,3421.16,48614.11,24008.26,Accident,617
CLM008147,CUST019726,POL0387259,51,Female,North,Home,469.5,37681.89,40114.07,Theft,708
CLM008152,CUST000655,POL0333972,34,Female,South,Auto,2236.11,65358.89,25646.89,Theft,683
CLM008163,CUST012397,POL0214262,58,Female,West,Health,3532.05,57988.88,7552.87,Property,755
CLM008185,CUST009843,POL0546211,72,Female,West,Auto,3499.1,21116.06,10449.82,Property,711
CLM008191,CUST007757,POL0518721,30,Male,South,Health,2880.14,17722.36,14604.51,Accident,405
CLM008200,CUST008175,POL0681185,54,Female,North,Auto,2028.68,67781.44,29060.12,Medical,426
CLM008207,CUST010139,POL0278021,60,Female,South,Auto,4716.38,38623.31,40822.22,Accident,434
CLM008235,CUST006520,POL0228608,41,Male,West,Life,659.92,38874.11,3184.03,Accident,302
CLM008237,CUST011915,POL0516637,25,Female,South,Auto,707.32,97032.78,35608.19,Property,455
CLM008240,CUST008268,POL0773566,41,Female,North,Health,2838.36,96414.66,43247.61,Property,419
CLM008241,CUST016656,POL0068550,73,Female,West,Health,1865.35,93432.27,11660.32,Medical,329
CLM008248,CUST011667,POL0590108,25,Female,South,Health,2527.99,41831.83,37666.26,Theft,388
CLM008249,CUST004480,POL0549469,64,Male,North,Home,1562.47,49844.3,24741.14,Theft,444
CLM008253,CUST011277,POL0447440,25,Female,West,Life,4085.09,46945.35,6851.55,Accident,363
CLM008255,CUST019077,POL0379984,70,Female,South,Home,1106.84,22655.8,30778.9,Medical,633
CLM008259,CUST012938,POL0827183,55,Male,West,Home,729.77,21055.58,44939.73,Theft,816
CLM008263,CUST009454,POL0131455,59,Female,East,Auto,4257.16,16139.31,49696.64,Accident,448
CLM008270,CUST002890,POL0581175,35,Female,South,Health,2229.35,41697.38,27425.64,Property,638
CLM008271,CUST008631,POL0602194,46,Female,West,Home,1704.9,95109.68,29882.72,Accident,328
CLM008275,CUST007180,POL0768209,34,Female,North,Home,2872.67,43280.13,32321.87,Accident,682
CLM008280,CUST016758,POL0526941,68,Female,North,Home,4006.64,48578.99,27750.89,Theft,500
CLM008283,CUST019260,POL0806094,34,Female,North,Auto,2618.03,40583.86,22372.67,Theft,439
CLM008286,CUST010782,POL0138914,78,Male,South,Auto,3062.97,38064.82,7837.95,Property,532
CLM008288,CUST019462,POL0216665,23,Male,South,Life,3766.71,94465.52,48166.11,Accident,643
CLM008290,CUST015465,POL0395334,32,Male,East,Home,3476.73,85560.3,18748.29,Accident,793
CLM008291,CUST013623,POL0529149,63,Female,North,Life,3630.15,74002.19,25697.55,Accident,308
CLM008293,CUST016527,POL0007077,65,Female,North,Health,4266.6,45789.48,35324.76,Theft,775
CLM008295,CUST014741,POL0096917,72,Female,West,Auto,2223.04,47752.62,45398.92,Accident,702
CLM008309,CUST015274,POL0428295,54,Male,West,Health,2356.33,67026.43,48471.81,Property,798
CLM008311,CUST012581,POL0800142,22,Male,East,Health,3981.73,9888.22,46269.26,Theft,838
CLM008317,CUST014375,POL0529216,61,Female,West,Home,2171.26,43625.05,48462.94,Theft,597
CLM008327,CUST009926,POL0259544,74,Male,North,Home,2149.71,51766.56,22539.76,Medical,566
CLM008334,CUST007072,POL0584330,47,Male,West,Home,4899.19,43248.77,32316.46,Property,566
CLM008335,CUST008544,POL0179201,39,Male,East,Home,3885.04,90732.52,32063.35,Theft,622
